comparison,version,true_apis,false_apis,napps,keywords
<=,13,android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.Context.getDir(Ljava/lang/String;I)Ljava/io/File;&android.content.Context.getPackageName()Ljava/lang/String;&android.content.Context.getClassLoader()Ljava/lang/ClassLoader;&dalvik.system.DexFile.loadDex(Ljava/lang/String;Ljava/lang/String;I)Ldalvik/system/DexFile;&android.content.SharedPreferences.getLong(Ljava/lang/String;J)J&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I&android.content.Context.getPackageName()Ljava/lang/String;&android.content.SharedPreferences$Editor.putLong(Ljava/lang/String;J)Landroid/content/SharedPreferences$Editor;&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.SharedPreferences.edit()Landroid/content/SharedPreferences$Editor;&android.content.Context.getDir(Ljava/lang/String;I)Ljava/io/File;&android.content.Context.getClassLoader()Ljava/lang/ClassLoader;&dalvik.system.DexFile.loadDex(Ljava/lang/String;Ljava/lang/String;I)Ldalvik/system/DexFile;&android.content.SharedPreferences$Editor.commit()Z&android.content.SharedPreferences.getLong(Ljava/lang/String;J)J&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,-Infinity, ||| 
<=,13,"",android.hardware.Camera$Parameters.getMaxNumFocusAreas()I&android.graphics.Rect.<init>(IIII)V&android.hardware.Camera$Parameters.setFocusAreas(Ljava/util/List;)V&android.hardware.Camera$Area.<init>(Landroid/graphics/Rect;I)V&android.hardware.Camera.setParameters(Landroid/hardware/Camera$Parameters;)V,-Infinity, ||| 
<=,13,"",android.hardware.Camera$Parameters.setRecordingHint(Z)V,-Infinity, ||| 
<=,13,android.net.http.SslError.getPrimaryError()I&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.content.Context.getPackageName()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z,android.net.http.SslError.getUrl()Ljava/lang/String;&android.net.http.SslError.getPrimaryError()I&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.content.Context.getPackageName()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z,-Infinity, ||| 
<=,13,"",android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I&android.app.Application.registerActivityLifecycleCallbacks(Landroid/app/Application$ActivityLifecycleCallbacks;)V,-Infinity, ||| 
<=,13,"",android.os.Handler.post(Ljava/lang/Runnable;)Z&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.os.Handler.<init>(Landroid/os/Looper;)V,-Infinity, ||| 
<=,13,android.view.View.getContext()Landroid/content/Context;&android.widget.ImageView.setImageResource(I)V,android.widget.ImageView.setImageResource(I)V,-Infinity, ||| 
<=,13,android.view.View.getContext()Landroid/content/Context;,"",-Infinity, ||| 
<=,13,android.widget.CheckBox.<init>(Landroid/content/Context;)V,android.widget.Switch.<init>(Landroid/content/Context;)V,-Infinity, ||| 
<=,13,android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Intent.setClassName(Landroid/content/Context;Ljava/lang/String;)Landroid/content/Intent;&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/io/Serializable;)Landroid/content/Intent;&android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.content.Intent.<init>()V&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.CookieSyncManager.getInstance()Landroid/webkit/CookieSyncManager;&android.app.Activity.finish()V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.res.Resources.getString(I)Ljava/lang/String;&android.content.Intent.getBooleanExtra(Ljava/lang/String;Z)Z&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.util.SparseIntArray.<init>()V&android.content.Intent.addFlags(I)Landroid/content/Intent;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.content.pm.PackageManager.getLaunchIntentForPackage(Ljava/lang/String;)Landroid/content/Intent;&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.webkit.CookieManager.getCookie(Ljava/lang/String;)Ljava/lang/String;&android.app.Activity.startActivityForResult(Landroid/content/Intent;I)V&android.app.Activity.getIntent()Landroid/content/Intent;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.content.Intent.getSerializableExtra(Ljava/lang/String;)Ljava/io/Serializable;&android.net.Uri.getAuthority()Ljava/lang/String;&android.content.Intent.getStringExtra(Ljava/lang/String;)Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.content.Context.getString(I)Ljava/lang/String;&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.webkit.CookieSyncManager.startSync()V&android.content.res.Resources.getBoolean(I)Z&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.content.Context.getResources()Landroid/content/res/Resources;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent;&android.util.SparseIntArray.put(II)V&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;,android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.util.Log.d(Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Intent.setClassName(Landroid/content/Context;Ljava/lang/String;)Landroid/content/Intent;&android.webkit.CookieManager.getInstance()Landroid/webkit/CookieManager;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/io/Serializable;)Landroid/content/Intent;&android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.content.Intent.<init>()V&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.CookieSyncManager.getInstance()Landroid/webkit/CookieSyncManager;&android.app.Activity.finish()V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.content.res.Resources.getString(I)Ljava/lang/String;&android.content.Intent.getBooleanExtra(Ljava/lang/String;Z)Z&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.util.SparseIntArray.<init>()V&android.content.Intent.addFlags(I)Landroid/content/Intent;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z&android.content.pm.PackageManager.getLaunchIntentForPackage(Ljava/lang/String;)Landroid/content/Intent;&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.webkit.CookieManager.getCookie(Ljava/lang/String;)Ljava/lang/String;&android.app.Activity.startActivityForResult(Landroid/content/Intent;I)V&android.app.Activity.getIntent()Landroid/content/Intent;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.content.Intent.getSerializableExtra(Ljava/lang/String;)Ljava/io/Serializable;&android.net.Uri.getAuthority()Ljava/lang/String;&android.content.Intent.getStringExtra(Ljava/lang/String;)Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.content.Context.getString(I)Ljava/lang/String;&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.webkit.CookieSyncManager.startSync()V&android.content.res.Resources.getBoolean(I)Z&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.webkit.CookieSyncManager.createInstance(Landroid/content/Context;)Landroid/webkit/CookieSyncManager;&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.content.Context.getResources()Landroid/content/res/Resources;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.content.Intent.putExtra(Ljava/lang/String;Z)Landroid/content/Intent;&android.content.Intent.putExtra(Ljava/lang/String;Ljava/lang/String;)Landroid/content/Intent;&android.util.SparseIntArray.put(II)V&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;,-Infinity, ||| 
<=,13,"",android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getBoolean(I)Z&android.content.Context.getPackageName()Ljava/lang/String;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Context.getString(I)Ljava/lang/String;,-Infinity, ||| 
<=,13,android.net.Uri.parse(Ljava/lang/String;)Landroid/net/Uri;&android.content.Intent.setData(Landroid/net/Uri;)Landroid/content/Intent;,android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getBoolean(I)Z&android.content.Context.getPackageName()Ljava/lang/String;&android.net.Uri.parse(Ljava/lang/String;)Landroid/net/Uri;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.Intent.setData(Landroid/net/Uri;)Landroid/content/Intent;&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Context.getString(I)Ljava/lang/String;,-Infinity, ||| 
<=,13,android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getBoolean(I)Z&android.content.Context.getPackageName()Ljava/lang/String;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Context.getString(I)Ljava/lang/String;,"",-Infinity, ||| 
<=,13,"",android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;,-Infinity, ||| 
<=,13,"",android.hardware.Camera.getCameraInfo(ILandroid/hardware/Camera$CameraInfo;)V&android.hardware.Camera$CameraInfo.<init>()V&android.content.pm.PackageManager.hasSystemFeature(Ljava/lang/String;)Z&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.hardware.Camera.getNumberOfCameras()I&android.content.res.Resources.getConfiguration()Landroid/content/res/Configuration;&android.content.Context.getResources()Landroid/content/res/Resources;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,-Infinity, ||| 
<=,13,android.app.AlertDialog$Builder.<init>(Landroid/content/Context;)V&android.app.AlertDialog$Builder.<init>(Landroid/content/Context;I)V,android.app.AlertDialog$Builder.<init>(Landroid/content/Context;I)V,-Infinity, ||| 
<=,13,"",android.content.pm.PackageManager.hasSystemFeature(Ljava/lang/String;)Z&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;,-Infinity, ||| 
<=,13,"",android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.webkit.WebView.<init>(Landroid/content/Context;)V&android.app.Application.registerActivityLifecycleCallbacks(Landroid/app/Application$ActivityLifecycleCallbacks;)V,-Infinity, ||| 
<=,13,android.view.ViewGroup.removeView(Landroid/view/View;)V&android.app.Activity.setRequestedOrientation(I)V,android.view.ViewPropertyAnimator.setDuration(J)Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.start()V&android.view.View.animate()Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.alpha(F)Landroid/view/ViewPropertyAnimator;&android.view.ViewPropertyAnimator.setListener(Landroid/animation/Animator$AnimatorListener;)Landroid/view/ViewPropertyAnimator;&android.animation.AnimatorListenerAdapter.<init>()V,-Infinity, ||| 
<=,13,android.provider.ContactsContract$Contacts.openContactPhotoInputStream(Landroid/content/ContentResolver;Landroid/net/Uri;)Ljava/io/InputStream;,android.provider.ContactsContract$Contacts.openContactPhotoInputStream(Landroid/content/ContentResolver;Landroid/net/Uri;Z)Ljava/io/InputStream;,-Infinity, ||| 
<=,13,"",android.os.StatFs.getBlockSize()I&android.os.StatFs.<init>(Ljava/lang/String;)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.content.Context.getCacheDir()Ljava/io/File;&android.net.http.HttpResponseCache.getInstalled()Landroid/net/http/HttpResponseCache;&android.os.StatFs.getBlockCount()I&android.net.http.HttpResponseCache.install(Ljava/io/File;J)Landroid/net/http/HttpResponseCache;,-Infinity, ||| 
<=,13,"",android.util.Log.v(Ljava/lang/String;Ljava/lang/String;)I,-Infinity, ||| 
<=,10,android.os.AsyncTask.execute([Ljava/lang/Object;)Landroid/os/AsyncTask;,android.os.AsyncTask.executeOnExecutor(Ljava/util/concurrent/Executor;[Ljava/lang/Object;)Landroid/os/AsyncTask;,-Infinity, ||| 
<=,10,"",android.content.Context.getApplicationInfo()Landroid/content/pm/ApplicationInfo;&android.app.ActivityManager.getLargeMemoryClass()I,-Infinity, ||| 
<=,10,"",android.view.Window.getDecorView()Landroid/view/View;&android.os.BaseBundle.getInt(Ljava/lang/String;)I&android.view.View.setSystemUiVisibility(I)V&android.app.Activity.getWindow()Landroid/view/Window;,-Infinity, ||| 
<=,10,"",android.view.Window.setFlags(II)V&android.app.Activity.getWindow()Landroid/view/Window;,-Infinity, ||| 
<=,10,android.view.View.getMeasuredWidth()I&android.view.View.setMeasuredDimension(II)V,android.view.View.getMeasuredWidthAndState()I&android.view.View.setMeasuredDimension(II)V,-Infinity, ||| 
<=,10,"",android.content.Intent.addFlags(I)Landroid/content/Intent;,-Infinity, ||| 
<=,10,android.text.SpannableString.setSpan(Ljava/lang/Object;III)V&android.text.SpannableString.<init>(Ljava/lang/CharSequence;)V&android.text.style.ImageSpan.<init>(Landroid/content/Context;I)V,"",-Infinity, ||| 
<=,10,"",android.view.View.invalidate()V&android.view.View.setAlpha(F)V,-Infinity, ||| 
<=,10,android.app.AlertDialog$Builder.<init>(Landroid/content/Context;)V,android.app.AlertDialog$Builder.<init>(Landroid/content/Context;I)V,-Infinity, ||| 
<=,10,"",android.view.animation.Animation.setAnimationListener(Landroid/view/animation/Animation$AnimationListener;)V&android.view.View.setLayerType(ILandroid/graphics/Paint;)V&android.view.View.getLayerType()I,-Infinity, ||| 
<=,10,android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I,android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.view.View.isHardwareAccelerated()Z&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I,-Infinity, ||| 
<=,10,android.app.Activity.openOptionsMenu()V,android.widget.PopupMenu.getMenu()Landroid/view/Menu;&android.view.View.findViewById(I)Landroid/view/View;&android.widget.PopupMenu.<init>(Landroid/content/Context;Landroid/view/View;)V&android.view.Menu.add(IIII)Landroid/view/MenuItem;&android.widget.PopupMenu.show()V&android.widget.PopupMenu.setOnMenuItemClickListener(Landroid/widget/PopupMenu$OnMenuItemClickListener;)V,-Infinity, ||| 
<=,10,android.widget.ListView.setSelection(I)V,android.widget.AbsListView.smoothScrollToPositionFromTop(II)V,-Infinity, ||| 
<=,10,android.graphics.drawable.Drawable.invalidateSelf()V,"",-Infinity, ||| 
<=,10,"",android.app.ActivityManager.getLargeMemoryClass()I,-Infinity, ||| 
<=,10,"",android.view.View.addOnLayoutChangeListener(Landroid/view/View$OnLayoutChangeListener;)V,-Infinity, ||| 
<=,10,android.content.res.Resources.openRawResource(I)Ljava/io/InputStream;&android.text.SpannableStringBuilder.setSpan(Ljava/lang/Object;III)V&android.content.Context.getCacheDir()Ljava/io/File;&android.text.SpannableStringBuilder.length()I&android.text.style.MetricAffectingSpan.<init>()V&android.graphics.Typeface.createFromFile(Ljava/lang/String;)Landroid/graphics/Typeface;&android.text.SpannableStringBuilder.charAt(I)C&android.content.Context.getResources()Landroid/content/res/Resources;,"",-Infinity, ||| 
<=,10,android.view.View.setVisibility(I)V,android.view.animation.AlphaAnimation.<init>(FF)V&android.view.animation.Animation.setRepeatCount(I)V&android.view.View.startAnimation(Landroid/view/animation/Animation;)V&android.view.animation.Animation.setFillAfter(Z)V&android.view.animation.Animation.setDuration(J)V,-Infinity, ||| 
<=,10,android.view.View.setVisibility(I)V,android.view.View.setAlpha(F)V,-Infinity, ||| 
<=,10,"",android.os.Bundle.<init>()V&android.content.pm.PackageManager.getApplicationInfo(Ljava/lang/String;I)Landroid/content/pm/ApplicationInfo;&android.content.pm.Signature.<init>(Ljava/lang/String;)V&android.os.Looper.myLooper()Landroid/os/Looper;&android.content.Context.getPackageName()Ljava/lang/String;&android.content.pm.PackageManager.resolveContentProvider(Ljava/lang/String;I)Landroid/content/pm/ProviderInfo;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;)I&android.os.Handler.post(Ljava/lang/Runnable;)Z&android.accounts.AccountManager.get(Landroid/content/Context;)Landroid/accounts/AccountManager;&android.accounts.AccountManager.getAuthenticatorTypes()[Landroid/accounts/AuthenticatorDescription;&android.content.Context.getSystemService(Ljava/lang/String;)Ljava/lang/Object;&android.net.Uri.getAuthority()Ljava/lang/String;&android.text.TextUtils.isEmpty(Ljava/lang/CharSequence;)Z&android.database.sqlite.SQLiteOpenHelper.<init>(Landroid/content/Context;Ljava/lang/String;Landroid/database/sqlite/SQLiteDatabase$CursorFactory;I)V&android.content.Context.getApplicationContext()Landroid/content/Context;&android.os.Binder.getCallingUid()I&android.os.Bundle.putParcelable(Ljava/lang/String;Landroid/os/Parcelable;)V&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.content.ContextWrapper.getBaseContext()Landroid/content/Context;&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.util.Log.w(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.content.ContextWrapper.<init>(Landroid/content/Context;)V&android.os.Handler.<init>(Landroid/os/Looper;)V&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I&android.os.Looper.getMainLooper()Landroid/os/Looper;&android.content.Context.getContentResolver()Landroid/content/ContentResolver;&android.content.pm.PackageManager.checkSignatures(Ljava/lang/String;Ljava/lang/String;)I&android.os.Bundle.putSerializable(Ljava/lang/String;Ljava/io/Serializable;)V&android.util.SparseIntArray.<init>()V&android.util.SparseIntArray.put(II)V&android.os.Process.myPid()I&android.os.BaseBundle.getString(Ljava/lang/String;)Ljava/lang/String;&android.content.Context.getSharedPreferences(Ljava/lang/String;I)Landroid/content/SharedPreferences;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I&android.os.BaseBundle.getBoolean(Ljava/lang/String;Z)Z,-Infinity, ||| 
<=,10,"",android.view.View.setScaleY(F)V,-Infinity, ||| 
<=,22,"",android.content.ContextWrapper.checkSelfPermission(Ljava/lang/String;)I,-Infinity, ||| 
<=,22,android.util.Log.i(Ljava/lang/String;Ljava/lang/String;)I,android.util.Log.w(Ljava/lang/String;Ljava/lang/String;)I&android.content.pm.PackageManager.getPackageInfo(Ljava/lang/String;I)Landroid/content/pm/PackageInfo;&android.content.Context.getPackageName()Ljava/lang/String;&android.content.Context.getPackageManager()Landroid/content/pm/PackageManager;&android.util.Log.e(Ljava/lang/String;Ljava/lang/String;Ljava/lang/Throwable;)I,-Infinity, ||| 
<=,22,"",android.content.Context.getString(I)Ljava/lang/String;,-Infinity, ||| 
<=,22,android.content.res.Resources.getColor(I)I,android.content.res.Resources.getColor(ILandroid/content/res/Resources$Theme;)I,-Infinity, ||| 
<=,22,"",android.content.res.Resources.getIdentifier(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)I&android.content.res.Resources.getBoolean(I)Z&android.content.Context.getPackageName()Ljava/lang/String;&android.content.Context.getResources()Landroid/content/res/Resources;&android.content.Context.getString(I)Ljava/lang/String;,-Infinity, ||| 
